id,handle,title,vendor,product_type,status,sku,qty,price,published,image_count,has_ebay_tag,has_backvault,has_lab_grown,ebay_condition,condition,tags
gid://shopify/Product/7633234591815,bv-david-webb-platinum-18k-yellow-gold-coral-carved-black-enamel-oval-clip-earrings-rr9836,David Webb Platinum & 18K Yellow Gold Coral Carved Black Enamel Oval Clip Earrings,David Webb,Earrings,ACTIVE,RR9836,1,26100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633234624583,bv-david-webb-platinum-18k-yellow-gold-white-enamel-bombe-dome-geodesic-earrings-rr9835,David Webb Platinum & 18K Yellow Gold White Enamel Bombe Dome Geodesic Earrings,David Webb,Earrings,ACTIVE,RR9835,1,17000.00,true,2,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633234657351,bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-banana-black-enamel-earrings-rr9820,Tiffany & Co. Schlumberger Platinum & 18K Yellow Gold Banana Black Enamel Earrings,Tiffany & Co.,Earrings,ACTIVE,RR9820,1,10500.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|Earrings|ebay|Tiffany & Co.|Vintage
gid://shopify/Product/7633234690119,bv-cartier-18k-white-gold-diamond-and-onyx-menotte-ring-rr9772,Cartier 18K White Gold Diamond And Onyx Menotte Ring,Cartier,Rings,ACTIVE,RR9772,1,14100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Rings
gid://shopify/Product/7633234755655,bv-david-webb-platinum-18k-yellow-gold-jade-textured-drop-earrings-rr9747,David Webb Platinum & 18K Yellow Gold Jade Textured Drop Earrings,David Webb,Earrings,ACTIVE,RR9747,1,17000.00,true,3,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633234788423,bv-david-webb-18k-yellow-gold-spike-black-enamel-pyramid-slip-on-bracelet-rr9725,David Webb 18K Yellow Gold Spike Black Enamel Pyramid Slip On Bracelet,David Webb,Bracelets,ACTIVE,RR9725,1,42700.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633234821191,bv-marina-b-18k-yellow-gold-green-emerald-and-diamond-cuff-bracelet-rr9912,Marina B . 18K Yellow Gold Green Emerald And Diamond Cuff Bracelet,Marina B,Bracelets,ACTIVE,RR9912,1,28400.00,true,8,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|designer-jewelry|ebay|Marina B
gid://shopify/Product/7633234853959,bv-david-webb-platinum-1960s-pearl-multi-string-diamond-clasp-bracelet-rr9904,David Webb Platinum 1960's Pearl Multi-String Diamond Clasp Bracelet,David Webb,Bracelets,ACTIVE,RR9904,1,14400.00,true,3,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay|Vintage
gid://shopify/Product/7633234886727,bv-david-webb-platinum-18k-yellow-gold-turquoise-lapis-and-diamond-clip-on-earrings-rr9879,David Webb Platinum & 18K Yellow Gold Turquoise Lapis And Diamond Clip On Earrings,David Webb,Earrings,ACTIVE,RR9879,1,16700.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633234919495,bv-david-webb-platinum-18k-yellow-gold-8-75cttw-round-diamond-crossover-bracelet-rr8229,David Webb Platinum & 18K Yellow Gold 8.75cttw Round Diamond Crossover Bracelet,David Webb,Bracelets,ACTIVE,RR8229,1,50500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay|Modern
gid://shopify/Product/7633234952263,bv-david-webb-platinum-18k-yellow-gold-pave-set-diamonds-and-black-enamel-ring-rr9898,David Webb Platinum & 18K Yellow Gold Pave Set Diamonds And Black Enamel Ring,David Webb,Rings,ACTIVE,RR9898,1,16700.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633234985031,bv-cartier-panthere-18k-yellow-gold-black-onyx-nose-and-green-eyes-cuff-links-rr9895,Cartier Panthere 18K Yellow Gold Black Onyx Nose And Green Eyes Cuff Links,Cartier,Cufflinks,ARCHIVED,RR9895,0,11300.00,false,5,false,true,false,,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|Cufflinks|designer-jewelry
gid://shopify/Product/7633235017799,bv-david-webb-platinum-18k-yellow-gold-cabochon-pear-shaped-lapis-and-diamond-clip-earrings-rr9818,David Webb Platinum & 18K Yellow Gold Cabochon Pear Shaped Lapis And Diamond Clip Earrings,David Webb,Earrings,ACTIVE,RR9818,1,28400.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633235050567,bv-david-webb-platinum-18k-yellow-gold-coral-onyx-turquoise-necklace-rr9814,"David Webb Platinum & 18K Yellow Gold Coral, Onyx, Turquoise Necklace",David Webb,Necklaces,ACTIVE,RR9814,1,50800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633235148871,bv-van-cleef-arpels-18k-yellow-gold-manchette-hammered-cuff-bracelet-rr9813,Van Cleef & Arpels 18ky Gold “jackie O” Manchette Cuff Bracelet,Van Cleef & Arpels,Bracelets,ACTIVE,RR9813,1,89500.00,true,9,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|designer-jewelry|ebay|Van Cleef & Arpels
gid://shopify/Product/7633235181639,bv-david-webb-platinum-18k-yellow-gold-with-bark-finish-estate-step-ring-rr9808,David Webb Platinum & 18K Yellow Gold With Bark Finish Estate Step Ring,David Webb,Rings,ACTIVE,RR9808,1,12200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Contemporary|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633235214407,bv-david-webb-18k-yellow-gold-black-and-white-enamel-diamond-ring-rr9776,David Webb 18K Yellow Gold Black And White Enamel Diamond Ring,David Webb,Rings,ACTIVE,RR9776,1,19300.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633235279943,bv-harry-winston-platinum-7-charm-vintage-bracelet-rr9865,Harry Winston Platinum 7 Charm Vintage Bracelet,Harry Winston,Bracelets,ACTIVE,RR9865,1,20900.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|designer-jewelry|ebay|Harry Winston|Vintage
gid://shopify/Product/7633235312711,bv-van-cleef-arpels-18k-yellow-gold-5-row-pave-round-cut-diamond-ring-rr9809,Van Cleef & Arpels 18K Yellow Gold 5 Row Pave Round Cut Diamond Ring,Van Cleef & Arpels,Rings,ACTIVE,RR9809,1,25800.00,true,4,true,true,false,3000,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Rings|Van Cleef & Arpels
gid://shopify/Product/7633235345479,bv-david-webb-18k-yellow-gold-zebra-style-pave-diamond-set-dome-clip-on-earrings-rr9723,David Webb 18K Yellow Gold Zebra Style Pave Diamond Set Dome Clip On Earrings,David Webb,Earrings,ACTIVE,RR9723,1,37500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633235411015,bv-david-webb-platinum-18k-yellow-gold-white-enamel-and-diamond-mini-hoop-earrings-rr9722,David Webb Platinum & 18K Yellow Gold White Enamel And Diamond Mini Hoop Earrings,David Webb,Earrings,ACTIVE,RR9722,1,18300.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633235443783,bv-cartier-18k-two-tone-honeymoon-huggie-earrings-rr9761,Cartier 18K Two Tone Honeymoon Huggie Earrings,Cartier,Earrings,ACTIVE,RR9761,1,11800.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633235476551,bv-cartier-18k-white-and-rose-gold-love-12-diamonds-size-17-bracelet-rr9750,Cartier 18K White And Rose Gold Love 12 Diamonds Size 17 Bracelet,Cartier,Bracelets,ACTIVE,RR9750,1,16400.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|Cartier|designer-jewelry|ebay
gid://shopify/Product/7633235509319,bv-cartier-18k-yellow-gold-double-panthere-ring-rr9746,Cartier 18K Yellow Gold Double Panthere Ring,Cartier,Rings,ARCHIVED,RR9746,0,16500.00,false,6,false,true,false,,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|Rings|Vintage
gid://shopify/Product/7633235574855,bv-cartier-paris-nouvelle-vague-18k-yellow-gold-blue-lapis-and-diamond-ring-rr9724,Cartier Paris Nouvelle Vague 18K Yellow Gold Blue Lapis And Diamond Ring,Cartier,Rings,ACTIVE,RR9724,1,68700.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Rings
gid://shopify/Product/7633235607623,bv-david-webb-platinum-18k-yellow-gold-bombe-highly-decorated-diamond-sapphire-and-emerald-earrings-rr7070,"David Webb Platinum & 18K Yellow Gold Bombe Highly Decorated Diamond, Sapphire And Emerald Clip Earrings",David Webb,Earrings,ACTIVE,RR7070,1,64200.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633235640391,bv-david-webb-platinum-40-carat-diamond-feather-set-of-two-brooch-rr6784,David Webb Platinum 40 Carat Diamond Feather Set Of Two Brooch,David Webb,Brooches,ACTIVE,RR6784,1,85000.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633235673159,bv-cartier-18k-white-gold-maillon-panthere-hoop-earrings-rr9795,Cartier 18K White Gold Maillon Panthere Hoop Earrings,Cartier,Earrings,ACTIVE,RR9795,1,13100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633235705927,bv-cartier-18k-yellow-gold-1970s-cascade-earrings-rr9705,Cartier 18K Yellow Gold 1970's Cascade Earrings,Cartier,Earrings,ACTIVE,RR9705,1,12800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|Earrings|ebay|Vintage
gid://shopify/Product/7633235804231,bv-david-webb-18k-yellow-gold-star-sapphire-nephrite-jade-ring-rr7335,David Webb 18K Yellow Gold Star Sapphire Nephrite Jade Ring,David Webb,Rings,ARCHIVED,RR7335,0,31000.00,false,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633235836999,bv-tiffany-co-paloma-picasso-18k-yellow-gold-blue-enamel-star-bracelet-rr9698,Tiffany & Co. Paloma Picasso 18K Yellow Gold Blue Enamel Star Bracelet,Tiffany & Co.,Bracelets,ACTIVE,RR9698,1,49200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|designer-jewelry|ebay|Tiffany & Co.
gid://shopify/Product/7633235869767,bv-david-webb-platinum-18k-yellow-4,David Webb Platinum & 18K Yellow Gold Pave Hammered Diamond Cocktail Ring,David Webb,Rings,ACTIVE,RR9693,1,18300.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633235902535,bv-chopard-platinum-deco-diamond-and-green-emerald-watch-rr9688,Pre-Owned Chopard Platinum Deco Diamond And Green Emerald Women Watch,Chopard,Watch,ACTIVE,RR9688,1,12800.00,true,5,true,true,false,3000,Good pre-owned condition; signed and authenticated,antique-estate|Art Deco|backvault-feed|Chopard|designer-jewelry|ebay|Pre-Owned Watches|Watch|Watches
gid://shopify/Product/7633235935303,bv-cartier-18k-white-gold-love-black-ceramic-eu-49-ring-rr9687,Cartier 18K White Gold Love Black Ceramic Eu 49 Ring,Cartier,Rings,ACTIVE,RR9687,1,6600.00,true,4,true,true,false,3000,Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Modern|Rings
gid://shopify/Product/7633235968071,bv-cartier-18k-yellow-gold-1970s-wire-twist-disk-chain-necklace-rr9706,Cartier 18K Yellow Gold 1970's Wire Twist Disk Chain Necklace,Cartier,Necklaces,ACTIVE,RR9706,1,28400.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Necklaces|Vintage
gid://shopify/Product/7633236033607,bv-bvlgari-18k-yellow-gold-1960s-diamond-link-18-inches-necklace-rr9657,Bvlgari 18K Yellow Gold 1960's Diamond Link Chain,Bvlgari,Necklaces,ACTIVE,RR9657,1,33600.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bvlgari|Circa 1960|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633236131911,bv-van-cleef-arpels-18k-yellow-gold-1960s-cabochon-cut-green-emerald-and-diamond-ring-rr9656,Van Cleef & Arpels 18K Yellow Gold 1960's Cabochon Cut Green Emerald And Diamond Ring,Van Cleef & Arpels,Rings,ACTIVE,RR9656,1,59000.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Rings|Van Cleef & Arpels|Vintage
gid://shopify/Product/7633236164679,bv-tiffany-co-schlumberger-18k-yellow-gold-dark-green-enamel-and-diamond-bracelet-rr9636,Tiffany & Co. Schlumberger 18K Yellow Gold Dark Green Enamel And Diamond Bracelet,Tiffany & Co.,Bracelets,ACTIVE,RR9636,1,68700.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|designer-jewelry|ebay|Tiffany & Co.
gid://shopify/Product/7633236197447,bv-tiffany-co-legacy-platinum-1-50cttw-round-diamond-ring-rr9202,Tiffany & Co. Legacy Platinum 1.50cttw Round Diamond Ring,Tiffany & Co.,Rings,ACTIVE,RR9202,1,7600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Rings|Tiffany & Co.
gid://shopify/Product/7633236230215,bv-cartier-platinum-5-50cttw-princess-cut-diamond-eternity-eu-49-ring-rr9633,Cartier Platinum 5.50cttw Princess Cut Diamond Eternity Eu 49 Ring,Cartier,Rings,ACTIVE,RR9633,1,13100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Rings
gid://shopify/Product/7633236295751,bv-cartier-18k-yellow-gold-trinity-diamond-slip-on-bracelet-rr9627,Cartier 18K Yellow Gold Trinity Diamond Slip On Bracelet,Cartier,Bracelets,ACTIVE,RR9627,1,33000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|Cartier|designer-jewelry|ebay
gid://shopify/Product/7633236361287,bv-hermes-18k-yellow-gold-clic-clac-h-diamond-black-enamel-bracelet-rr9622,Hermès 18K Yellow Gold Clic Clac H Diamond Black Enamel Bracelet,Hermès,Bracelets,ACTIVE,RR9622,1,33000.00,true,7,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|designer-jewelry|ebay|Hermès
gid://shopify/Product/7633236394055,bv-david-webb-platinum-18k-yellow-gold-zig-zag-diamond-motif-white-enamel-bangle-bracelet-rr9600,David Webb Platinum & 18K Yellow Gold Zig Zag Diamond Motif White Enamel Bangle Bracelet,David Webb,Bracelets,ACTIVE,RR9600,1,24800.00,true,7,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay|Modern
gid://shopify/Product/7633236426823,bv-van-cleef-arpels-18k-yellow-gold-sapphire-and-diamond-hoop-earrings-rr9592,Van Cleef & Arpels 18K Yellow Gold Sapphire And Diamond Hoop Earrings,Van Cleef & Arpels,Earrings,ACTIVE,RR9592,1,28400.00,true,3,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|Earrings|ebay|Van Cleef & Arpels
gid://shopify/Product/7633236459591,bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-vigne-diamond-ring-rr9589,Tiffany & Co. Schlumberger Platinum & 18K Yellow Gold Vigne Diamond Ring,Tiffany & Co.,Rings,ACTIVE,RR9589,1,21100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Rings|Tiffany & Co.
gid://shopify/Product/7633236492359,bv-david-webb-bombe-platinum-18k-yellow-gold-lozenge-detail-white-enamel-clip-on-earrings-rr9580,David Webb Bombe Platinum & 18K Yellow Gold Lozenge Detail White Enamel Clip On Earrings,David Webb,Earrings,ACTIVE,RR9580,1,14400.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633236557895,bv-david-webb-platinum-18k-yellow-gold-double-head-lion-ring-rr9571,David Webb Platinum & 18K Yellow Gold Double Head Lion Ring,David Webb,Rings,ACTIVE,RR9571,1,19600.00,true,5,true,true,false,3000,Pre-owned; authenticated by Laura Milman New York,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings|Vintage
gid://shopify/Product/7633236590663,bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-lozenge-blue-enamel-earrings-rr9570,Tiffany & Co. Schlumberger Platinum & 18K Yellow Gold Lozenge Blue Enamel Earrings,Tiffany & Co.,Earrings,ACTIVE,RR9570,1,14400.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|Earrings|ebay|Tiffany & Co.
gid://shopify/Product/7633236623431,bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-red-enamel-diamond-earrings-rr9569,Tiffany & Co. Schlumberger Platinum & 18K Yellow Gold Red Enamel Diamond Earrings,Tiffany & Co.,Earrings,ACTIVE,RR9569,1,23200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|Earrings|ebay|Tiffany & Co.
gid://shopify/Product/7633236656199,bv-david-webb-platinum-18k-yellow-gold-textured-diamond-nugget-bracelet-rr9545,David Webb Platinum & 18K Yellow Gold Textured Diamond Nugget Bracelet,David Webb,Bracelets,ACTIVE,RR9545,1,46000.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633236688967,bv-david-webb-platinum-18k-yellow-gold-diamond-sapphire-and-ruby-ring-rr9517,David Webb Platinum & 18K Yellow Gold Diamond Sapphire And Ruby Ring,David Webb,Rings,ACTIVE,RR9517,1,13100.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633236754503,bv-david-webb-platinum-diamond-panthere-6-50cttw-earrings-rr9554,David Webb Platinum Diamond Panthere 6.50cttw Earrings,David Webb,Earrings,ACTIVE,RR9554,1,50500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633236787271,bv-cartier-14k-yellow-gold-1881-coin-e-pluribus-money-clip-rr9527,Cartier 14K Yellow Gold 1881 Coin E Pluribus Money Clip,Cartier,Brooches,ACTIVE,RR9527,1,5300.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|Cartier|designer-jewelry|ebay|Vintage
gid://shopify/Product/7633236852807,bv-cartier-platinum-18k-yellow-gold-walking-panthere-earrings-rr9525,Cartier Platinum & 18K Yellow Gold Walking Panthere Earrings,Cartier,Earrings,ACTIVE,RR9525,1,24500.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|Earrings|ebay|Vintage
gid://shopify/Product/7633236885575,bv-david-webb-platinum-18k-yellow-gold-carved-coral-diamond-rim-ring-rr9431,David Webb Platinum & 18K Yellow Gold Carved Coral Diamond Rim Ring,David Webb,Rings,ACTIVE,RR9431,1,37800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633236951111,bv-david-webb-18k-white-gold-12-50cttw-round-button-coral-and-daimond-clip-earrings-rr9498,David Webb 18K White Gold 12.50cttw Round Button Coral And Daimond Clip Earrings,David Webb,Earrings,ACTIVE,RR9498,1,59000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay|Modern
gid://shopify/Product/7633236983879,bv-david-webb-platinum-18k-yellow-gold-coral-and-4-00cttw-diamond-drop-earrings-rr9474,David Webb Platinum & 18K Yellow Gold Coral And 4.00cttw Diamond Drop Earrings,David Webb,Earrings,ARCHIVED,RR9474,0,35700.00,false,5,false,true,false,,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings
gid://shopify/Product/7633237016647,bv-david-webb-platinum-18k-yellow-gold-marquise-coral-and-5-00cttw-diamond-bracelet-rr9473,David Webb Platinum & 18K Yellow Gold Marquise Coral And 5.00cttw Diamond Bracelet,David Webb,Bracelets,ACTIVE,RR9473,1,50500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237049415,bv-david-webb-yellow-gold-large-square-cushion-brown-enamel-clip-ons-earrings-rr9469,David Webb Yellow Gold Large Square Cushion Brown Enamel Clip-Ons Earrings,David Webb,Earrings,ACTIVE,RR9469,1,11200.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633237082183,bv-bvlgari-18k-white-gold-diamond-and-pearl-cuff-bangle-bracelet-rr9458,Bvlgari 18K White Gold Diamond And Pearl Cuff Bangle Bracelet,Bvlgari,Bracelets,ACTIVE,RR9458,1,14100.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|Bvlgari|designer-jewelry|ebay
gid://shopify/Product/7633237147719,bv-david-webb-platinum-18k-yellow-gold-hammered-scrolled-clip-earrings-rr9434,David Webb Platinum & 18K Yellow Gold Hammered Scrolled Clip Earrings,David Webb,Earrings,ACTIVE,RR9434,1,14100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633237180487,bv-david-webb-18k-yellow-gold-black-enamel-jockey-horse-cuff-links-rr9412,David Webb 18K Yellow Gold Black Enamel Jockey Horse Cuff Links,David Webb,Cufflinks,ACTIVE,RR9412,1,13100.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cufflinks|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237213255,bv-david-webb-platinum-18k-yellow-gold-white-enamel-and-diamond-ring-rr9482,David Webb Platinum & 18K Yellow Gold White Enamel And Diamond Ring,David Webb,Rings,ACTIVE,RR9482,1,19600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633237246023,bv-david-webb-platinum-carved-green-emerald-and-diamond-drop-earrings-rr9477,David Webb Platinum Carved Green Emerald And Diamond Drop Earrings,David Webb,Earrings,ACTIVE,RR9477,1,50500.00,true,4,true,true,false,3000,Pre-owned; authenticated by Laura Milman New York,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633237278791,bv-david-webb-14k-white-gold-carved-jade-ring-rr9246,David Webb 14K White Gold Carved Jade Ring,David Webb,Rings,ACTIVE,RR9246,1,6300.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633237311559,bv-david-webb-18k-yellow-gold-lion-with-emerald-eye-brooch-rr9467,David Webb 18K Yellow Gold Lion With Emerald Eye Brooch,David Webb,Brooches,ACTIVE,RR9467,1,42700.00,true,4,true,true,false,3000,Pre-owned; authenticated by Laura Milman New York,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237409863,bv-david-webb-bypass-18k-yellow-gold-bypass-fluted-crossover-bracelet-rr9465,David Webb Bypass 18K Yellow Gold Bypass Fluted Crossover Bracelet,David Webb,Bracelets,ACTIVE,RR9465,1,31300.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633237442631,bv-bvlgari-18k-white-gold-45-carat-pave-round-cut-diamond-twist-earrings-rr9460,Bvlgari 18K White Gold 45 Carat Pave Round Cut Diamond Twist Earrings,Bvlgari,Earrings,ACTIVE,RR9460,1,88200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bvlgari|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633237508167,bv-david-webb-platinum-18k-yellow-gold-hammered-organic-design-clip-earrings-rr9432,David Webb Platinum & 18K Yellow Gold Hammered Organic Design Clip Earrings,David Webb,Earrings,ACTIVE,RR9432,1,18300.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633237540935,bv-david-webb-platinum-18k-yellow-gold-apes-bracelet-rr7545,David Webb Platinum & 18K Yellow Gold Apes Bracelet,David Webb,Bracelets,ACTIVE,RR7545,1,47500.00,true,6,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
