Info,Version=1.0.0,Template=fx_category_template_EBAY_US
*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,RelationshipDetails,ScheduleTime,*ConditionID,*C:Brand,*C:Department,*C:Type,C:Reference Number,C:Customized,C:Style,C:Model,C:Features,C:Movement,C:Dial Color,C:Band Color,C:Bezel Color,C:Case Color,C:Band Material,C:Display,C:Case Material,C:Water Resistance,C:Year Manufactured,C:With Original Box/Packaging,C:With Papers,C:Indices,C:Case Size,C:Watch Shape,C:Number of Jewels,C:Band/Strap,C:Country of Origin,C:Dial Pattern,C:Caseback,C:Bezel Type,C:Vintage,C:Band Width,C:Lug Width,C:Theme,C:Case Finish,C:With Manual/Booklet,C:Seller Warranty,C:With Service Records,C:Handmade,C:Case Thickness,C:Manufacturer Warranty,C:Escapement Type,C:Max Wrist Size,C:Closure,C:Handedness,C:California Prop 65 Warning,C:Unit Quantity,C:Unit Type,PicURL,GalleryType,VideoID,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,BestOfferEnabled,BestOfferAutoAcceptPrice,MinimumBestOfferPrice,*Quantity,ImmediatePayRequired,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName,ProductCompliancePolicyID,Regional ProductCompliancePolicies,Product Safety Pictograms,Product Safety Statements,Product Safety Component,Regulatory Document Ids,Manufacturer Name,Manufacturer AddressLine1,Manufacturer AddressLine2,Manufacturer City,Manufacturer Country,Manufacturer PostalCode,Manufacturer StateOrProvince,Manufacturer Phone,Manufacturer Email,Manufacturer ContactURL,Responsible Person 1,Responsible Person 1 Type,Responsible Person 1 AddressLine1,Responsible Person 1 AddressLine2,Responsible Person 1 City,Responsible Person 1 Country,Responsible Person 1 PostalCode,Responsible Person 1 StateOrProvince,Responsible Person 1 Phone,Responsible Person 1 Email,Responsible Person 1 ContactURL
Add,w-9220,31387,,Rolex GMT-Master II 126710BLNR Mens Mint Watch No Box/Papers,,,,,3000,Rolex,Men,Wristwatch,126710BLNR,,,GMT-Master II,,,,,,,,,,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9220_14e5d75c-7e40-4f8b-a54b-fa879784d27b.jpg?v=1786082631,,,"Pre-Owned Rolex GMT-Master II 126710BLNR. Offered on its own, without box or papers. Mint condition.",FixedPrice,GTC,18404.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9424,31387,,Rolex Datejust 178344 Unisex Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Unisex Adults,Wristwatch,178344,,,Datejust,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9424_c6e149d1-64b8-4bbf-b068-7ce5108f1b74.jpg?v=1786082646,,,"Pre-Owned Rolex Datejust 178344 from 2016. Offered with papers, but without the original box.",FixedPrice,GTC,14184.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9469,31387,,Rolex Datejust 126333 Mens Mint Watch No Box/Papers,,,,,3000,Rolex,Men,Wristwatch,126333,,,Datejust,,,,,,,,,,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9469_40e2dbf6-04ee-4e25-9fc7-8f00c10e773d.jpg?v=1786082650,,,"Pre-Owned Rolex Datejust 126333. Offered on its own, without box or papers. Mint condition.",FixedPrice,GTC,15447.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9573,31387,,Rolex Lady Date Just 6516 Womens Pre-Owned Watch No Box/Papers,,,,,3000,Rolex,Women,Wristwatch,6516,,,Lady Date Just,,,,,,,,,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9573_66a7076d-d463-4e00-9ffc-937a8db7de98.jpg?v=1786082659,,,"Pre-Owned Rolex Lady Date Just 6516. Offered on its own, without box or papers.",FixedPrice,GTC,3131.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9587,31387,,Rolex Oyster Perpetual 6619 Unisex Pre-Owned Watch No Box/Papers,,,,,3000,Rolex,Unisex Adults,Wristwatch,6619,,,Oyster Perpetual,,,,,,,,,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9587_f81dfcd7-4fd2-46e2-a51d-8671309bd98c.jpg?v=1786082665,,,"Pre-Owned Rolex Oyster Perpetual 6619. Offered on its own, without box or papers.",FixedPrice,GTC,3395.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9696,31387,,Rolex Sky-Dweller 326935 Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,326935,,,Sky-Dweller,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9696.jpg?v=1786082674,,,"Pre-Owned Rolex Sky-Dweller 326935 from December 2019. Offered with papers, but without the original box.",FixedPrice,GTC,45782.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9699,31387,,Rolex Oyster Perpetual Date 6917 Unisex Mint Watch No Box/Papers,,,,,3000,Rolex,Unisex Adults,Wristwatch,6917,,,Oyster Perpetual Date,,,,,,,,,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9699_827677e0-9836-4912-8ce0-9cac7123b707.jpg?v=1786082675,,,"Pre-Owned Rolex Oyster Perpetual Date 6917. Offered on its own, without box or papers. Mint condition.",FixedPrice,GTC,4367.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9701,31387,,Rolex Oyster Perpetual Date 6917 Unisex Pre-Owned Watch No Box/Papers,,,,,3000,Rolex,Unisex Adults,Wristwatch,6917,,,Oyster Perpetual Date,,,,,,,,,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9701_fd3d1427-fd35-47dc-ace6-b19361361d76.jpg?v=1786082676,,,"Pre-Owned Rolex Oyster Perpetual Date 6917. Offered on its own, without box or papers.",FixedPrice,GTC,4367.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9705,31387,,Rolex Oyster Perpetual 6916 Unisex Mint Watch No Box/Papers,,,,,3000,Rolex,Unisex Adults,Wristwatch,6916,,,Oyster Perpetual,,,,,,,,,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9705_45b1c91e-da50-4182-b774-643b2b291097.jpg?v=1786082677,,,"Pre-Owned Rolex Oyster Perpetual 6916. Offered on its own, without box or papers. Mint condition.",FixedPrice,GTC,3638.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9767,31387,,Rolex Day-Date 118235 Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,118235,,,Day-Date,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9767_0bef905d-a76b-47e7-9350-377256bbffc9.jpg?v=1786082678,,,"Pre-Owned Rolex Day-Date 118235 from October 2004. Offered with papers, but without the original box.",FixedPrice,GTC,34622.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9855,31387,,Rolex Day-Date 228235 Mens Mint Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,228235,,,Day-Date,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9855_a6881bc4-98c4-4e94-8e96-5cf9618b827b.jpg?v=1786082684,,,"Pre-Owned Rolex Day-Date 228235 from May 2016. Offered with papers, but without the original box. Mint condition.",FixedPrice,GTC,54345.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9989,31387,,Rolex Day-Date 228238 Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,228238,,,Day-Date,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/9989_2674574f-b30d-4823-a6ec-ac20589a46ea.jpg?v=1786082696,,,"Rolex Day-Date 228238, December 2021. Offered with papers, but without the original box.",FixedPrice,GTC,47045.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-p5267,31387,,Audemars Piguet Royal Oak 56175SA Womens Pre-Owned Watch w/ Papers,,,,,3000,Audemars Piguet,Women,Wristwatch,56175SA,,,Royal Oak,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/P5267.jpg?v=1785360760,,,"Audemars Piguet Royal Oak 56175SA. Offered with papers, but without the original box.",FixedPrice,GTC,19822.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-rw3036,31387,,Rolex Submariner Date 126613LB Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,126613LB,,,Submariner Date,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/RW3036.jpg?v=1786082714,,,"Pre-Owned Rolex Submariner Date 126613LB from January 2021. Offered with papers, but without the original box.",FixedPrice,GTC,18427.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-rw3039,31387,,Rolex Sky-Dweller 326933 Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,326933,,,Sky-Dweller,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/RW3039_af78e3cd-2ede-413b-bda5-19910805ec9d.jpg?v=1786082716,,,"Pre-Owned Rolex Sky-Dweller 326933 from May 2020. Offered with papers, but without the original box.",FixedPrice,GTC,18527.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-rw3041,31387,,Rolex Datejust 126331 Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,126331,,,Datejust,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/RW3041_98dc1468-56a3-4544-9ff5-009d016df604.jpg?v=1786082717,,,"Pre-Owned Rolex Datejust 126331 from January 2018. Offered with papers, but without the original box.",FixedPrice,GTC,16005.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-rw3067,31387,,Rolex GMT-Master II 126710BLRO Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,126710BLRO,,,GMT-Master II,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/RW3067_e3bd6562-7c1f-437d-9dd2-0748a6833eae.jpg?v=1786082731,,,"Pre-Owned Rolex GMT-Master II 126710BLRO from June 2021. Offered with papers, but without the original box.",FixedPrice,GTC,24735.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3487,31387,,Rolex Sky-Dweller 336934 Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,336934,,,Sky-Dweller,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3487_9f62aacf-945b-489e-b778-239b118c9e03.jpg?v=1786082738,,,"Rolex Sky-Dweller 336934, April 2025. Offered with papers, but without the original box.",FixedPrice,GTC,24201.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3513,31387,,Rolex Submariner No Date 124060 Mens Retail Ready Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,124060,,,Submariner No Date,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3513_a7dbaa75-7263-4036-990d-826ad9f0a99c.jpg?v=1786082742,,,"Rolex Submariner No Date 124060, September 2021. Retail ready condition. Offered with papers, but without the original box.",FixedPrice,GTC,13431.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3514,31387,,Rolex Lady Date Just 69178 Womens Pre-Owned Watch No Box/Papers,,,,,3000,Rolex,Women,Wristwatch,69178,,,Lady Date Just,,,,,,,,,,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3514.jpg?v=1786082744,,,"Pre-Owned Rolex Lady Date Just 69178. Offered on its own, without box or papers.",FixedPrice,GTC,11640.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3559,31387,,Rolex Submariner No Date 124060 Mens Retail Ready Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,124060,,,Submariner No Date,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3559_9d19f5aa-0212-467f-aec4-0518b368e8cf.jpg?v=1786082745,,,"Rolex Submariner No Date 124060, January 2022. Retail ready condition. Offered with papers, but without the original box.",FixedPrice,GTC,13431.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3608,31387,,Rolex Submariner Date 126613LB Mens Retail Ready Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,126613LB,,,Submariner Date,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3608_3486a515-0c58-4a7a-9218-9c0cdf92c8a1.jpg?v=1786082755,,,"Rolex Submariner Date 126613LB, June 2021. Retail ready condition. Offered with papers, but without the original box.",FixedPrice,GTC,18427.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3639,31387,,Rolex Sky-Dweller 336934 Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,336934,,,Sky-Dweller,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3639_86d3e545-0570-4f90-9c46-daff517fbe42.jpg?v=1786082762,,,"Pre-Owned Rolex Sky-Dweller 336934 from November 2025. Offered with papers, but without the original box.",FixedPrice,GTC,24201.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3652,31387,,Rolex GMT-Master II 116713LN Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,116713LN,,,GMT-Master II,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3652.jpg?v=1786082765,,,"Pre-Owned Rolex GMT-Master II 116713LN from 2011. Offered with papers, but without the original box.",FixedPrice,GTC,14114.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3653,31387,,Rolex GMT-Master II 126710GRNR Mens Unworn Watch w/ Papers,,,,,1500,Rolex,Men,Wristwatch,126710GRNR,,,GMT-Master II,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3653_5a5f57e9-5078-412a-a14b-8fe90630f6bc.jpg?v=1786082766,,,"Unworn Rolex GMT-Master II 126710GRNR from March 2026. Offered with papers, but without the original box.",FixedPrice,GTC,21456.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3676,31387,,Rolex Sky-Dweller 336934 Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,336934,,,Sky-Dweller,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3676_8476666c-1d6f-43cf-95d2-2b70d21f4e9f.jpg?v=1786082777,,,"Pre-Owned Rolex Sky-Dweller 336934 from September 2025. Offered with papers, but without the original box.",FixedPrice,GTC,24201.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3685,31387,,Rolex Submariner No Date 114060 Mens Pre-Owned Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,114060,,,Submariner No Date,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3685.jpg?v=1786082782,,,"Pre-Owned Rolex Submariner No Date 114060 from August 2014. Offered with papers, but without the original box.",FixedPrice,GTC,11632.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-u1037,31387,,Rolex Submariner Date 116613LB Mens Pre-Owned Watch No Box/Papers,,,,,3000,Rolex,Men,Wristwatch,116613LB,,,Submariner Date,,,,,,,,,,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/U1037.jpg?v=1786082815,,,"Pre-Owned Rolex Submariner Date 116613LB. Offered on its own, without box or papers.",FixedPrice,GTC,15034.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-u1071,31387,,Rolex Datejust 126334 Womens Pre-Owned Watch No Box/Papers,,,,,3000,Rolex,Women,Wristwatch,126334,,,Datejust,,,,,,,,,,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/U1071_546b2ae8-1107-47d4-85c6-6ee369a7f33f.jpg?v=1786082817,,,"Pre-Owned Rolex Datejust 126334. Offered on its own, without box or papers.",FixedPrice,GTC,14545.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-u1122,31387,,Rolex Day-Date 128238 Mens Pre-Owned Watch Full Set Box & Papers,,,,,3000,Rolex,Men,Wristwatch,128238,,,Day-Date,,,,,,,,,,,,Yes,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/U1122.jpg?v=1786082821,,,Pre-Owned Rolex Day-Date 128238 from April 2022. Full set with box and papers.,FixedPrice,GTC,54315.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-t3431,31387,,Rolex GMT-Master II 126710BLRO Mens Retail Ready Watch w/ Papers,,,,,3000,Rolex,Men,Wristwatch,126710BLRO,,,GMT-Master II,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/T3431_9c8a6a3b-5eb9-4f78-bdb0-685b3fe2f85c.jpg?v=1786082737,,,"Rolex GMT-Master II 126710BLRO, February 2021. Retail ready condition. Offered with papers, but without the original box.",FixedPrice,GTC,24735.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3481,31387,,Rolex Datejust 126334 Womens Retail Ready Watch w/ Papers,,,,,3000,Rolex,Women,Wristwatch,126334,,,Datejust,,,,,,,,,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1727/2565/files/3481_0ec4bef1-e2df-4250-b2f9-d91d65cc6029.jpg?v=1786082333,,,"Rolex Datejust 126334, February 2022. Retail ready condition. Offered with papers, but without the original box.",FixedPrice,GTC,14545.00,,,,,1,,"New York, NY",,,,,,,,,,,,,,Daily Deals - 1Handling Day,14 Day Returns Accepted,eBay Managed Payments (246832199020),,,,,,,,,,,,,,,,,,,,,,,,,,,
